"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","id","target"
"65.31355626216425","55.57028533048301","82.28270727586552","95.89653702098991","97.66478662343695","66.5850425104915","96.23603989701256","63.0414301640215","84.4638728691563","138","0"
"78.21464042089296","99.99573679205318","50.888704948531554","53.32206496963766","96.1164922704587","58.39750409147122","55.302598799542324","87.36733527174587","72.53467456307207","139","1"
"98.79773382773182","72.72200230620301","52.08911617138335","96.77179634712776","93.09602346716503","57.8065991675716","67.14078936804631","77.5338050039514","57.85229028750148","140","0"
"96.97976806372144","99.23813656749147","64.94076500931932","73.35440126100616","57.440456657971815","60.218885348510426","62.72580509837957","59.41683048060373","91.39352761889717","141","0"
"80.72693064228315","66.90980821854136","50.112533325719426","65.34869769891873","65.5213381800548","52.50463853578114","52.08487655149578","88.57037705966837","81.6291618688974","142","1"
"92.38842949012466","60.61988745223741","43.62940895891998","83.48751501387031","72.91818192569121","86.53531625710495","75.00976302464157","82.69560119238967","51.21102289515616","143","1"
"95.41559926107846","71.97066370724792","85.07103626310196","53.81035475046843","90.36517450642975","60.60399042163644","95.4293000742953","73.99686189743353","71.26141521022585","144","1"
"70.98527771526373","80.13056331878353","63.788926667510665","72.70150238571239","95.93334484065527","85.53640110751617","75.93540163988996","74.0347633796617","66.43631416849496","145","1"
"101.0715120831886","59.527985288765734","65.00001990292368","73.97156910465327","74.6123341756004","71.41223935332688","68.31893696644396","55.9457763973406","79.77309078667368","146","1"
"55.127587714478","88.98049556994752","87.21161570585511","52.47932847577549","74.71734516864579","76.42780363162191","55.240911123449976","71.99370493141744","87.0562893086617","147","0"
"74.4749601760699","57.30513395860828","69.79530104474854","93.47925414434204","84.73871963766175","75.16525263094717","79.34565190132862","77.0234574751939","82.98602538906101","148","0"
"56.791697343852434","87.25584502014351","70.15067568813205","53.61241823336652","92.14820282171614","70.52521876993133","95.8596922411293","90.97569654133189","48.614921114011295","149","0"
"84.88826695868191","88.06535256026726","77.32731935526262","89.0143612468287","93.44617381591362","50.820682293452705","66.2440964000093","79.18271083482932","83.69202141896547","150","0"
"71.76138596970779","82.80879480293447","65.47407078482188","57.29450685944767","81.59136021089753","46.39364443617852","85.54978750461738","52.28218567079634","68.21733179055488","151","0"
"85.17702609194929","90.55438728103087","55.664162699874296","62.67280549339203","75.9966549008019","85.98200931855091","54.330514830085136","89.29298819851086","67.65893718794435","152","1"
"93.22514085879646","69.68545354293697","71.12383958508201","64.02683363410581","96.39536347052969","58.37147171103848","92.09025897212483","77.05418085798921","64.15980215398957","153","1"
"55.95688274895616","63.65733469722444","84.68957167177518","75.15920118824697","98.31088600123785","66.09899710913294","53.9188333404037","71.05658452675827","79.05485837979386","154","0"
"65.73033082188441","97.92352184876864","51.16206614063731","78.16738397592107","61.37165216881973","57.293073125402955","61.27396515083947","49.97983503393276","88.55858596599397","155","1"
"65.26244485677951","80.58789231070936","68.18965216269184","85.48338894774959","93.463857674893","73.21670099853895","52.25832147380417","53.21666360148191","66.15406623887152","156","1"
"60.26690517049833","57.04353060171914","54.556451853962415","64.08225713831298","83.15362975003767","63.89162076344782","62.724748720543026","68.32688756086482","75.61386655291912","157","1"
"76.39746083093937","89.02104766463447","52.13780788044657","92.91598158740445","60.4441870062596","50.321708147972416","50.42603058711947","70.37608495060978","85.69046630036856","158","0"
"82.73147980809128","82.28471264662858","81.76253972208166","89.3777018664335","79.78743466053037","53.9890466044088","89.72530932786839","91.44400465019827","64.231957878441","159","1"
"77.54901761300206","87.5287251740575","68.71112659456232","87.54289196054245","89.31154588020901","57.008118307229154","81.11886318365454","75.30627111518474","75.65187710848936","160","1"
"80.61883553150346","92.57212100130505","84.99530270922783","69.70402407384546","97.67185521888555","62.889179597519515","88.89591430805531","74.72280064337248","94.87479033457369","161","1"
"56.92372533205733","65.8240936009222","63.082273912231855","66.26838733042027","75.16803341440499","68.44677949341973","74.26635642890174","65.45620650370817","83.7265030271248","162","1"
"73.24907931585405","82.29714178351398","84.00085195100715","72.04540630182976","57.4093153085996","58.07035683885569","65.85357741366236","51.404089967872736","56.9892184707112","163","1"
"88.93653856106731","68.66044384468239","66.66176914270748","94.40880098459485","77.96371890359367","70.57011384385757","49.614517297102985","86.37044407682808","81.25740018432039","164","0"
"70.59629568638015","81.55890988297077","80.20663836018714","58.83211677872921","95.79814391354412","56.540230063211666","64.04338848157536","84.63533623688116","64.36417688393406","165","0"
"98.232638268966","95.03667202909521","43.602212334901395","70.00596607774689","56.03614849369952","74.7983979039122","85.8507758689395","55.77055999392518","77.97870030409429","166","1"
"59.05315582045459","75.48379188310417","71.25455880907859","84.22909684086325","55.657457119935295","89.76352048440472","95.82211676125989","74.64841167396351","73.61613632507907","167","1"
"77.56528298687935","89.22438188017978","87.09460442969272","52.766068225101336","82.68801320747852","78.93317342470596","77.74735140658849","90.41896170659818","66.94162879902363","168","1"
"75.20027688812847","59.96027230706912","62.580303531095595","91.64418632932154","75.51238148882376","48.848293596401845","74.31378513446843","70.82740693286236","51.47667597341019","169","0"
"88.18653865479571","83.2426836081018","65.63067051615882","77.81996923865356","92.43173658230026","48.07578180174091","65.80029616317029","50.58865638067466","94.58672656507667","170","0"
"93.44206139847317","56.22111345419282","88.60804272443751","77.26561193312583","55.80483733485679","49.12403280388959","93.18751648022213","55.99171317720669","84.02245088811244","171","0"
"71.75808936984578","74.24416687306451","73.87710813744137","97.98492016401642","93.8130510723494","71.76759348095702","69.14501872076139","68.3288283897647","87.78281785480313","172","0"
"79.32073412791236","82.93120482736049","44.98198718221154","55.643149779685565","54.848439627909656","69.2786276147311","50.80821965088169","48.18933006019129","49.88040252987028","173","1"
"65.62768035688717","85.62535608029334","50.38825757113749","89.28350083045643","81.23605520100185","71.55702019723789","86.38174171858971","67.7751269967187","54.288459075281104","174","0"
"75.74300937817864","60.333697146180874","65.11011070923983","80.25729952952551","70.47203038066708","88.29358459454411","88.22592112893979","89.58198276966553","63.39585239083492","175","0"
"84.03031852977121","73.9561400593952","89.19369362450949","55.63239597385482","79.27076287666127","49.62108543744307","63.155107941834146","84.85043826862717","82.32211084587006","176","1"
"55.5236868654915","96.42068067562516","63.71340236143024","81.74776507313122","67.62838437648068","59.944708916608704","81.90499699216579","52.69558517778231","78.94952467604567","177","0"
